FID,OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
3101,3891,10001776,MAURY CORRECTIONAL INSTITUTION,2568 MOORE ROUSE RD,HOOKERTON,NC,28538,NOT AVAILABLE,(252) 747-1400,STATE,OPEN,1258,GREENE,37079,USA,922140,CORRECTIONAL INSTITUTIONS,"http://webapps6.doc.state.nc.us/apps/asqExt/ASQ, https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities",10/31/2017,IMAGERY,2017-12-12T00:00:00.000Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities,CLOSE,1504,0.0125492446856,9.77054278457e-06,148627.19921875,1557.97576994493
3102,3892,10001061,PENDLETON CORRECTIONAL FACILITY,4490 W REFORMATORY RD,PENDLETON,IN,46064,9001,(765) 778-2107,STATE,OPEN,1499,MADISON,18095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.in.gov/idoc/2376.htm,10/1/2017,IMAGERY,2017-11-30T00:00:00.000Z,http://www.in.gov/idoc/2332.htm,MAXIMUM,1651,0.0188859579811,1.59879536944e-05,258569.03515625,2359.01092852699
3103,3893,10003073,SCI MAHANOY,301 MOREA RD,FRACKVILLE,PA,17932,NOT AVAILABLE,(570) 773-2158,STATE,OPEN,2363,SCHUYLKILL,42107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,11/30/2017,IMAGERY,2018-01-04T00:00:00.000Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,2304,0.0236605289238,2.81475390242e-05,460726.5,2929.24005214259
3104,3894,10006497,SEAL BEACH DETENTION CENTER,911 SEAL BEACH BLVD,SEAL BEACH,CA,90740,NOT AVAILABLE,(562) 799-4100 EXT 1116,LOCAL,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sealbeachca.gov/Departments/Police,5/25/2018,IMAGERY,2018-05-25T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,30,0.00178792878867,1.98392835556e-07,2956.89453125,214.386750332931
3105,3895,10000517,GLADES WORK CAMP,2600 N MAIN ST,BELLE GLADE,FL,33430,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,PALM BEACH,12099,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mypalmbeachpost.com/news/local/scott-gets-earful-tour-blighted-glades-area-hears-one-need-jobs/OMHVC7Dsp6hgjOSLQRLUIJ/,9/17/2013,IMAGERY,2017-11-09T00:00:00.000Z,NOT AVAILABLE,MINIMUM,-999,0.00544396127353,1.8406111483e-06,25535.787109375,639.392965757441
3106,3896,10000271,RIVERSIDE CORRECTIONAL FACILITY,777 W RIVERSIDE DR,IONIA,MI,48846,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,IONIA,26067,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.michigan.gov/corrections/0,4551,7-119-1441_1476_10451-166861--RSS,00.html",12/6/2017,IMAGERY,2017-12-06T00:00:00.000Z,NOT AVAILABLE,MEDIUM,-999,0.0146788684497,9.48100646005e-06,160546.0859375,1829.1969071725
3107,3897,10000885,VENTURA COUNTY JUVENILE JUSTICE COMPLEX,4333 VINEYARD AVE,OXNARD,CA,93036,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,VENTURA,06111,USA,922140,CORRECTIONAL INSTITUTIONS,http://venturaprobation.org/index.php/facilities,2/19/2018,IMAGERY,2018-02-19T00:00:00.000Z,http://venturaprobation.org/index.php/facilities,JUVENILE,420,0.00920210497088,5.00084455673e-06,74976.87890625,1115.3165202135
3108,3898,10001180,SOUTH IDAHO CORRECTIONAL INSTITUTION,13900 PLEASANT VALLEY RD,KUNA,ID,83634,NOT AVAILABLE,(208) 336-1260,STATE,OPEN,590,ADA,16001,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.idoc.idaho.gov/content/about_us/research_statistics, https://www.idoc.idaho.gov/content/locations",11/27/2017,IMAGERY,2017-11-27T00:00:00.000Z,https://www.idoc.idaho.gov/content/locations,MINIMUM,702,0.0105189101442,6.61113095424e-06,112897.12109375,1359.68473009244
3109,3899,10001284,HARRIS COUNTY IPD - CYPRESSWOOD JAIL,6831 CYPRESSWOOD DR,SPRING,TX,77379,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-04-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00239346484543,2.66364236635e-07,3811.89453125,285.428555422446
3110,3900,10001309,MALHEUR COUNTY CORRECTIONAL FACILITY,151 B ST W,VALE,OR,97918,NOT AVAILABLE,(541) 473-5510,COUNTY,OPEN,104,MALHEUR,41045,USA,922140,CORRECTIONAL INSTITUTIONS,https://sheriff.malheurco.org/home/divisions/,4/17/2018,IMAGERY,2018-04-17T00:00:00.000Z,https://sheriff.malheurco.org/home/divisions/,MAXIMUM,104,0.00226100582794,3.03050648941e-07,5218.9921875,296.313541635446
3111,3901,10001046,SEDGWICK COUNTY DETENTION FACILITY,141 W ELM ST,WICHITA,KS,67203,NOT AVAILABLE,(316) 660-5245,COUNTY,OPEN,1439,SEDGWICK,20173,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sedgwickcounty.org/sheriff/detention/prison-rape-elimination-act-prea/,11/8/2015,IMAGERY,2018-03-12T00:00:00.000Z,https://www.sedgwickcounty.org/sheriff/,MAXIMUM,1158,0.00629656923993,1.95732732883e-06,30653.19921875,832.40573889966
3112,3902,10001369,SOUTHFIELD DETENTION FACILITY,26000 EVERGREEN RD,SOUTHFIELD,MI,48076,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,65,OAKLAND,26125,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-03-21T00:00:00.000Z,NOT AVAILABLE,MEDIUM,68,0.00412973866734,8.70993024242e-07,14635.140625,528.426694316207
3113,3903,10001707,CHARLES B BASS CORRECTIONAL COMPLEX ANNEX,7466 CENTENNIAL  BLVD,NASHVILLE,TN,37243,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,DAVIDSON,47037,USA,922140,CORRECTIONAL INSTITUTIONS,http://nashvillecitypaper.com/content/city-news/shuttered-charles-bass-annex-symbolizes-states-lack-minimum-security-programs,11/27/2011,IMAGERY,2018-01-10T00:00:00.000Z,NOT AVAILABLE,MINIMUM,90,0.00837394857047,4.15490187174e-06,63794.9296875,1002.67958145517
3114,3904,10001535,RIVERSIDE COUNTY BLYTHE JAIL,260 NORTH SPRING STREET,BLYTHE,CA,92225,NOT AVAILABLE,(760) 921-5780,COUNTY,OPEN,110,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2/12/2018,IMAGERY,2018-02-12T00:00:00.000Z,http://www.riversidesheriff.org/corrections/,NOT AVAILABLE,-999,0.00213001318452,2.40822413658e-07,3583.45703125,261.967438255323
3115,3905,10001672,ALLEN COUNTY JAIL,333 N MAIN ST,LIMA,OH,45801,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,ALLEN,39003,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.acso-oh.us/,4/11/2018,IMAGERY,2018-04-11T00:00:00.000Z,http://www.acso-oh.us/,MAXIMUM,210,0.00221985597062,1.99700650983e-07,3266.328125,278.774907184884
3116,3906,10001824,NORTON COUNTY JAIL,105 SOUTH KANSAS AVENUE,NORTON,KS,67654,NOT AVAILABLE,(785) 877-5780,COUNTY,OPEN,-999,NORTON,20137,USA,922140,CORRECTIONAL INSTITUTIONS,https://nortoncounty.org/county-sheriff/,3/12/2018,IMAGERY,2018-03-12T00:00:00.000Z,https://nortoncounty.org/county-sheriff/,NOT AVAILABLE,-999,0.00113654673741,8.0289879596e-08,1295.578125,144.227562081207
3117,3907,10001152,TOOLE COUNTY DETENTION FACILITY,235 DEER LODGE AVE,SHELBY,MT,59474,NOT AVAILABLE,(406) 434-5585,COUNTY,OPEN,-999,TOOLE,30101,USA,922140,CORRECTIONAL INSTITUTIONS,http://toolecountymt.gov/sheriffs_office.html,3/29/2018,IMAGERY/OTHER,2018-03-29T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00142645339645,9.98154492327e-08,1866.9765625,189.429006555831
3118,3908,10001475,CHAMPAIGN COUNTY JUVENILE DETENTION CENTER,400 SOUTH ART BARTELL ROAD,URBANA,IL,61802,NOT AVAILABLE,(217) 384-3780,COUNTY,OPEN,15,CHAMPAIGN,17019,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.champaign.il.us/probation/MonthlyReports.php,1/31/2018,IMAGERY,2018-03-01T00:00:00.000Z,http://www.co.champaign.il.us/probation/CourtServices.php,JUVENILE,-999,0.00280314617736,3.67860522968e-07,5960.37890625,335.990236438892
3119,3909,10001601,DEERFIELD WORK CENTER FOR WOMEN,15080 OLD BELFIELD RD,CAPRON,VA,23829,NOT AVAILABLE,(434) 658-4368,STATE,OPEN,154,SOUTHAMPTON,51175,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,6/16/2017,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MINIMUM,200,0.00499025607056,1.52932509989e-06,23643.828125,615.081168801226
3120,3910,10001419,RICHMOND COUNTY CORRECTIONAL INSTITUTION,2314 TOBACCO RD,AUGUSTA,GA,30906,NOT AVAILABLE,(706) 798-5572,COUNTY,OPEN,238,RICHMOND,13245,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly, http://www.dcor.state.ga.us/GDC/FacilityMap/html/S_50000237.html",2/1/2018,IMAGERY,2018-02-26T00:00:00.000Z,http://www.dcor.state.ga.us/GDC/FacilityMap/html/S_50000237.html,MEDIUM,220,0.00457485993352,1.34838891516e-06,20008.62109375,551.919962690379
3121,3911,10002632,HASTINGS CORRECTIONAL CENTER,4201 WEST 2ND ST,HASTINGS,NE,68902,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,ADAMS,31001,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.nebraska.gov/about/history,12/14/2017,IMAGERY,2017-12-14T00:00:00.000Z,NOT AVAILABLE,MEDIUM,185,0.0108431790756,5.59853404374e-06,91352.25390625,1456.05895621338
3122,3912,10002255,LAKE COUNTY COMMUNITY BASED CORRECTIONS,15 S MARTIN LUTHER KING JR AVE,WAUKEGAN,IL,60085,NOT AVAILABLE,(847) 377-4062,COUNTY,OPEN,-999,LAKE,17097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountyil.gov/687/Corrections-Division,3/2/2018,IMAGERY,2018-03-02T00:00:00.000Z,http://www.lakecountyil.gov/687/Corrections-Division,MINIMUM,175,0.0009999560965,5.46501855667e-08,916.484375,137.940283466698
3123,3913,10002651,SHELBY COUNTY JAIL,107 W TAYLOR ST,SHELBYVILLE,IN,46176,NOT AVAILABLE,(317) 392-6345,COUNTY,OPEN,200,SHELBY,18145,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.shelby.in.us/Sheriff.aspx,2/15/2016,IMAGERY,2018-03-06T00:00:00.000Z,http://www.co.shelby.in.us/Sheriff.aspx,NOT AVAILABLE,-999,0.00266897483374,2.70966114636e-07,4352.9140625,334.284867985715
3124,3914,10002158,ST. JOHNS COUNTY DETENTION CENTER,3955 LEWIS SPEEDWAY,ST. AUGUSTINE,FL,32084,NOT AVAILABLE,(904) 824-8304,COUNTY,OPEN,490,ST. JOHNS,12109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/jails/,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.sjso.org/,MAXIMUM,714,0.00556695632239,1.41124018697e-06,20181.421875,649.131420849155
3125,3915,10002383,VIRGINIA PENINSULA REGIONAL JAIL,9320 MERRIMAC TRAIL,WILLIAMSBURG,VA,23185,NOT AVAILABLE,(757) 820-3900,COUNTY,OPEN,470,JAMES CITY,51095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.vprj.net/index.html,5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,http://www.vprj.net/index.html,NOT AVAILABLE,612,0.0069954221912,1.3583715e-06,21137.546875,847.252490980188
3126,3916,10002351,BELL CITY JAIL,6326 PINE AVE,BELL,CA,90201,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cityofbell.org/?navid=106,2/15/2016,UNVERIFIED,2018-05-15T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00156393958987,1.42613458674e-07,2131.19140625,188.925494480466
3127,3917,10002170,"ORANGE COUNTY DETENTION CENTER, HORIZON FACILITY",3723 VISION BLVD,ORLANDO,FL,32839,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,768,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,NOT AVAILABLE,768,0.00242772203931,3.21008232831e-07,4526.65234375,287.658514730243
3128,3918,10002159,BRADFORD COUNTY JAIL / SHERIFF,945-B NORTH TEMPLE AVE,STARKE,FL,32091,NOT AVAILABLE,(904) 966-6178,COUNTY,OPEN,142,BRADFORD,12007,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/jails/,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,http://www.bradfordsheriff.org/divisions/,MAXIMUM,-999,0.00335580657472,4.611772332e-07,6595.98046875,400.030524452711
3129,3919,10001936,BUTTE WOMEN'S TRANSITION CENTER AND PRE-RELEASE CENTER,62 W BROADWAY ST,BUTTE,MT,59701,NOT AVAILABLE,(406) 496-5070,STATE,OPEN,204,SILVER BOW,30093,USA,922140,CORRECTIONAL INSTITUTIONS,https://cor.mt.gov/publications,12/8/2017,IMAGERY,2017-12-11T00:00:00.000Z,http://www.cccscorp.com/programs/,MINIMUM,220,0.00156501255906,1.40056694126e-07,2499.0703125,201.546020672676
3130,3920,10002078,JACKSON COUNTY JAIL,400 SHERMAN STREET,JACKSON,MN,56143,NOT AVAILABLE,(507) 847-4420,COUNTY,OPEN,10,JACKSON,27063,USA,922140,CORRECTIONAL INSTITUTIONS,https://mn.gov/doc/data-publications/performance-report/,3/22/2018,IMAGERY,2018-03-22T00:00:00.000Z,http://www.co.jackson.mn.us/sheriff,MINIMUM,18,0.00103495005371,6.78245189276e-08,1161.0390625,134.203965900175
3131,3921,10002584,RICHLAND COUNTY JAIL,181 W SEMINARY ST,RICHLAND CENTER,WI,53581,NOT AVAILABLE,(608) 647-2106,COUNTY,OPEN,-999,RICHLAND,55103,USA,922140,CORRECTIONAL INSTITUTIONS,https://sheriff.co.richland.wi.us/,5/9/2018,IMAGERY,2018-05-09T00:00:00.000Z,https://sheriff.co.richland.wi.us/,NOT AVAILABLE,-999,0.00117200536818,7.77799942594e-08,1325.12890625,161.000812383456
3132,3922,10002797,MIDLAND COUNTY COURTHOUSE DETENTION,200 W WALL ST,MIDLAND,TX,79701,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,0,MIDLAND,48329,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-04-30T00:00:00.000Z,NOT AVAILABLE,MAXIMUM,104,0.00169386500312,1.64163222062e-07,2398.76953125,200.539617434333
3133,3923,10002706,GRAY COUNTY JAIL,218 N RUSSELL,PAMPA,TX,79065,NOT AVAILABLE,(806) 669-8022,COUNTY,OPEN,66,GRAY,48179,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-04-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,78,0.0014842978731,1.2830177394e-07,1953.83984375,179.599353421595
3134,3924,10002721,GRAYSON COUNTY LOW RISK DETENTION CENTER,5503 AIRPORT DR,DENISON,TX,75020,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,GRAYSON,48181,USA,922140,CORRECTIONAL INSTITUTIONS,http://northtexasregionalairport.com/tenant-directory/wpbdp_category/county/,4/27/2018,UNVERIFIED,2018-04-27T00:00:00.000Z,NOT AVAILABLE,MINIMUM,-999,0.00262411481473,4.25667286472e-07,6340.84765625,318.617806396572
3135,3925,10003972,E. AZ REGIONAL JUVENILE DETENTION FACILITY,919 WEST THATCHER BOULEVARD,SAFFORD,AZ,85546,NOT AVAILABLE,(928) 792-5306,COUNTY,OPEN,-999,GRAHAM,04009,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.graham.az.gov/earjdf/,10/24/2017,IMAGERY,2017-10-24T00:00:00.000Z,http://www.graham.az.gov/earjdf/,JUVENILE,48,0.00189434789835,1.80864292567e-07,2667.39453125,228.878638599609
3136,3926,10003473,JUAB COUNTY JAIL / SHERIFF,425 W SHEEP LANE DR,NEPHI,UT,84648,NOT AVAILABLE,(435) 623-1344,COUNTY,OPEN,-999,JUAB,49023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.juabsheriff.org/,5/2/2018,IMAGERY,2018-05-02T00:00:00.000Z,http://www.juabsheriff.org/,NOT AVAILABLE,-999,0.0027173287852,3.65920186019e-07,5891.375,339.225234684145
3137,3927,10001597,BRUNSWICK WORK CENTER,1147 PLANTERS RD,LAWRENCEVILLE,VA,23868,NOT AVAILABLE,(434) 848-4131,STATE,OPEN,172,BRUNSWICK,51025,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,6/14/2017,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MINIMUM,200,0.00482372215388,1.43524972373e-06,22204.5390625,596.07395093395
3138,3928,10002724,LAMAR COUNTY JAIL,125 BROWN AVE,PARIS,TX,75460,NOT AVAILABLE,(903) 737-2404,COUNTY,OPEN,167,LAMAR,48277,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.lamar.tx.us/default.aspx?Lamar_County/JailAdm",3/1/2018,IMAGERY,2018-04-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,196,0.00448272905229,1.03781947322e-06,15449.671875,549.006944532793
3139,3929,10003217,BRIDGES JUVENILE CENTER / INTAKE AND ADMISSIONS,1221 SPOFFORD AVE,BRONX,NY,10474,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,BRONX,36005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nydailynews.com/new-york/bronx/bronx-notorious-spofford-aka-bridges-juvenile-center-finally-shut-article-1.119333,3/31/2011,IMAGERY,2017-12-21T00:00:00.000Z,NOT AVAILABLE,JUVENILE,150,0.0050440946941,1.44565598211e-06,23670.609375,624.284240238142
3140,3930,10006421,CROSS COUNTY JAIL,704 EAST CANAL STREET,WYNNE,AR,72396,NOT AVAILABLE,(870) 238-5700,COUNTY,OPEN,75,CROSS,05037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.crosscountysheriff.org/roster-choose,1/26/2018,IMAGERY,2018-01-26T00:00:00.000Z,https://www.crosscountysheriff.org/,NOT AVAILABLE,-999,0.00223846009544,2.4731636264e-07,3751.59765625,277.770876936754
3141,3931,10001574,JAMES RIVER WORK CENTER,1954 STATE FARM RD,STATE FARM,VA,23160,NOT AVAILABLE,(804) 556-7060,STATE,OPEN,279,GOOCHLAND,51075,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,4/20/2017,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MINIMUM,328,0.00495853830881,1.50348121536e-06,23529.1875,613.696362632013
3142,3932,10002690,EDGEFIELD COUNTY DETENTION CENTER,200 RAILROAD ST,EDGEFIELD,SC,29824,NOT AVAILABLE,(803) 637-4124,COUNTY,OPEN,-999,EDGEFIELD,45037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.edgefieldcountysheriff.org/welcome.html,4/19/2018,IMAGERY,2018-04-19T00:00:00.000Z,http://www.edgefieldcountysheriff.org/welcome.html,NOT AVAILABLE,-999,0.00217197043126,2.50677022445e-07,3737.74609375,262.217336474498
3143,3933,10003562,ROOSEVELT BENTON YOUTH ASSESSMENT CENTER,45 CHERRYDALE COURT,CRANSTON,RI,02920,NOT AVAILABLE,NOT AVAILABLE,STATE,OPEN,-999,PROVIDENCE,44007,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.providencejournal.com/news/20170228/plan-to-revamp-slater-hospital-faces-legal-logistical-hurdles,2/28/2017,IMAGERY,2018-01-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,56,0.00389895357722,7.15827357057e-07,11889.37109375,485.838290036102
3144,3934,10003316,HALIFAX CORRECTIONAL UNIT #23,1200 FARM RD,HALIFAX,VA,24558,NOT AVAILABLE,(434) 572-2683,STATE,OPEN,247,HALIFAX,51083,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,3/24/2015,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MINIMUM,248,0.0105484125243,3.5303206001e-06,54583.26953125,1340.04651778751
3145,3935,10003705,RUSSELLVILLE CITY JAIL,400 JACKSON AVENUE NORTH,RUSSELLVILLE,AL,35653,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,FRANKLIN,01059,USA,922140,CORRECTIONAL INSTITUTIONS,http://russellvillepd.org/,3/4/2016,UNVERIFIED,2018-05-23T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00135949608956,1.04606282504e-07,1573.06640625,164.216979626779
3146,3936,10004891,LAKE COUNTY JAIL,2293 N MAIN ST,CROWN POINT,IN,46307,1854,(219) 755-3400,COUNTY,OPEN,525,LAKE,18089,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountysheriff.com/,2/15/2016,IMAGERY,2018-03-06T00:00:00.000Z,http://www.lakecountysheriff.com/,NOT AVAILABLE,1085,0.0112995104257,2.95481090972e-06,48850.328125,1359.8606821323
3147,3937,10004348,CENTRO DE TRATAMIENTO SOCIAL DE HUMACAO,CARR 924 K 4.5 CO. MAMBICHE BLANCO,HUMACAO,PR,00791,NOT AVAILABLE,(787) 285-0909,STATE,OPEN,-999,HUMACAO,72069,PRI,922140,CORRECTIONAL INSTITUTIONS,http://ac.gobierno.pr/correccion/localizaciones/,1/8/2018,IMAGERY/OTHER,2018-01-08T00:00:00.000Z,http://ac.gobierno.pr/correccion/localizaciones/,JUVENILE,-999,0.00620106084286,1.65606870644e-06,21601.3876953125,713.483158892692
3148,3938,10003777,LOS ALAMOS POLICE DEPARTMENT DETENTION CENTER,2500 TRINITY DR,LOS ALAMOS,NM,87544,NOT AVAILABLE,(505) 662-8235,COUNTY,OPEN,20,LOS ALAMOS,35028,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.losalamosnm.us/government/departments/police/,4/6/2018,IMAGERY,2018-04-06T00:00:00.000Z,https://www.losalamosnm.us/government/departments/police/,NOT AVAILABLE,32,0.0028810587455,3.74326176596e-07,5725.09375,348.520319087664
3149,3939,10004222,ONSLOW COUNTY DETENTION CENTER,717 COURT ST,JACKSONVILLE,NC,28540,NOT AVAILABLE,(910) 937-1475,COUNTY,OPEN,-999,ONSLOW,37133,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,4/3/2018,IMAGERY,2018-04-03T00:00:00.000Z,http://www.onslowcountync.gov/435/Sheriffs-Office,NOT AVAILABLE,528,0.00266165789826,4.39938587764e-07,6635.2578125,327.737041051046
3150,3940,10003986,BERGEN COUNTY JUVENILE DETENTION CENTER - OLD,296 E RIDGEWOOD AVE,PARAMUS,NJ,07652,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,BERGEN,34003,USA,922140,CORRECTIONAL INSTITUTIONS,http://nces.ed.gov/globallocator/sch_info_popup.asp?Type=Public&ID=340008900669,2/15/2016,IMAGERY,2018-04-06T00:00:00.000Z,NOT AVAILABLE,JUVENILE,41,0.00407677384889,7.23303516002e-07,11868.375,501.952603904416
3151,3941,10004302,IOWA COUNTY JAIL,960 FRANKLYN AVENUE,MARENGO,IA,52301,NOT AVAILABLE,(319) 642-7307,COUNTY,OPEN,-999,IOWA,19095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.iowa.ia.us/offices/sheriff/index.htm,2/27/2018,IMAGERY,2018-02-27T00:00:00.000Z,http://www.co.iowa.ia.us/offices/sheriff/index.htm,NOT AVAILABLE,-999,0.00163946930189,1.66990203603e-07,2775.79296875,216.053876235089
3152,3942,10004299,AUDUBON COUNTY JAIL,318 LEROY STREET,AUDUBON,IA,50025,NOT AVAILABLE,(712) 563-2631,COUNTY,OPEN,-999,AUDUBON,19009,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.auduboncounty.com/county-information/sheriff/,2/27/2018,IMAGERY,2018-02-27T00:00:00.000Z,http://www.auduboncounty.com/county-information/sheriff/,NOT AVAILABLE,12,0.00111840524971,7.26870024557e-08,1206.796875,144.625169209817
3153,3943,10003308,WISE CORRECTIONAL UNIT,3602 BEAR LANE,COEBURN,VA,24230,1198,(276) 679-9204,STATE,OPEN,110,WISE,51195,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,4/23/2015,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MINIMUM,120,0.00529165738301,1.15088351703e-06,17838.1328125,650.45974801923
3154,3944,10004221,SCOTLAND COUNTY JAIL,212 BIGGS ST,LAURINBURG,NC,28352,NOT AVAILABLE,(910) 277-3166,COUNTY,OPEN,-999,SCOTLAND,37165,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,4/3/2018,IMAGERY,2018-04-03T00:00:00.000Z,https://scotlandcountysheriff.org/index.php,NOT AVAILABLE,109,0.00391053309723,5.88191380952e-07,8873.76171875,468.177476722883
3155,3945,10004195,WAYNE COUNTY DETENTION CENTER,207 E CHESTNUT ST,GOLDSBORO,NC,27530,NOT AVAILABLE,(919) 731-1660,COUNTY,OPEN,250,WAYNE,37191,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.waynegov.com/369/Sheriffs-Office,4/3/2018,IMAGERY,2018-04-03T00:00:00.000Z,http://www.waynegov.com/369/Sheriffs-Office,MAXIMUM,200,0.00269819114261,3.45255763767e-07,5247.55859375,333.970703341399
